county_name,state,hwyprop,ryprop,rate_food_env_neg,pct_pub_transport_log,rate_al_pn_gm_env_log,rate_civic_env_log,rate_ed_env_log,rate_ent_env_log,rate_food_env_pos_log,rate_hc_env_log,rate_rec_env_log,rate_trans_env_log,fatal_rate_log,county_pop_2000,pct_rent_occ,pct_vac_units,med_hh_value,med_hh_inc,pct_pers_lt_pov,pct_no_eng,pct_hs_more,pct_unemp,med_rooms,work_out_co,pct_mt_10units_log,violent_rate_log
Hillsborough Coun,FL,0.034355,0.1599171,0.0008939,0.3715636,-7.990691,-9.71295,-7.391858,-7.90607,-6.182093,-5.676785,-8.518444,-9.673965,-7.519046,998948,35.85831,8.123964,97700,40663,12.5,20.9,80.8,5.7,5.1,10.8,2.76317,6.997817
Holmes County,FL,0.0288582,0.1863433,0.0006464,-2.995732,-7.861229,-9.767297,-7.966618,-9.01313,-6.70302,-6.521371,-9.009442,-12.05765,-6.818418,18564,18.43664,13.46587,56200,27923,19.1,4.5,65.2,6.2,5.2,53.8,-0.4307829,6.225002
Indian River Coun,FL,0.065403,0.1339086,0.0009651,-0.7985077,-8.202747,-8.572204,-7.529233,-7.672184,-6.2282,-5.782387,-7.858508,-8.883919,-6.992061,112947,22.42302,15.13765,104000,39635,9.3,10.4,81.6,4.5,5.1,12.9,2.750471,6.055202
Jackson County,FL,0.0501168,0.1575007,0.0007914,-1.386294,-7.840938,-8.935022,-7.315348,-9.01972,-6.15262,-6.040256,-8.714121,-9.931887,-6.629556,46755,22.12395,14.7255,66700,29744,17.2,4.4,69.1,5.7,5.4,25.6,0.5007753,1.186318
Jefferson County,FL,0.0939637,0.1681886,0.0011626,-0.1625189,-8.331544,-9.422359,-7.3482,-7.820054,-5.84778,-6.42462,-11.13792,-8.34198,-6.963109,12902,19.10543,10.58846,77000,32998,17.1,3.1,73.2,4.8,5.5,56.8,0.2231435,6.478805
Lafayette County,FL,0,0.0864055,0.0004272,-2.995732,-11.69925,-12.59321,-10.65215,-11.16934,-7.120948,-6.716846,-11.13792,-12.05765,-11.0398,7022,19.56116,19.47368,67100,30651,17.5,11.3,68.2,4.5,5.5,36.7,-0.597837,6.625072
Lake County,FL,0.0592107,0.1201292,0.0007647,-0.7985077,-8.370931,-9.010711,-7.280777,-7.374883,-6.161067,-5.694996,-8.145457,-8.785072,-7.131211,210528,18.51085,14.02023,100600,36903,9.6,8.4,79.8,3.9,5.2,36.4,1.266948,6.577108
Lee County,FL,0.0148149,0.1227915,0.0007553,-0.1625189,-8.116405,-9.427316,-7.510057,-7.836372,-6.214008,-5.581782,-8.010225,-8.754182,-7.3161,440888,23.51179,23.14786,112900,40319,9.7,13.5,82.3,3.7,5,11.3,2.698,7.131159
Leon County,FL,0.0636647,0.1972073,0.0008269,0.5007753,-8.379172,-8.677391,-7.167628,-7.523386,-6.155632,-5.721697,-8.44464,-9.152071,-8.006018,239452,43.00308,7.168138,110900,37517,18.2,7.6,89.1,8.3,5.1,5,2.66375,6.937193
Levy County,FL,0.0552269,0.0980329,0.0012482,-1.386294,-8.218943,-12.59321,-7.625093,-8.946439,-6.223245,-6.630692,-8.307135,-9.012309,-7.027835,34450,16.4347,16.31261,75800,26959,18.6,6.1,73.9,6.1,5.1,46.4,-0.597837,1.186318
Liberty County,FL,0,0.1385055,0.0007121,-2.995732,-8.80022,-8.833309,-10.65215,-11.16934,-6.488848,-6.414432,-8.759583,-8.816948,-6.448591,7021,18.27183,29.59442,66300,28840,19.9,5.5,65.6,5,4.9,51.8,-1.386294,6.3298
Madison County,FL,0.0448666,0.1404585,0.0008541,-1.89712,-9.693227,-9.776062,-7.492138,-9.020547,-6.28847,-6.362036,-9.016831,-8.704125,-6.607244,18733,21.60205,15.40327,54800,26533,23.1,4.8,67.5,5.4,5.2,29.9,0.3001046,6.547856
Manatee County,FL,0.0233247,0.1475068,0.0006704,-0.597837,-8.261389,-9.852889,-7.576698,-8.056293,-6.268431,-5.785736,-8.555155,-9.16824,-7.262076,264002,26.25289,18.58276,119400,38673,10.1,12.3,81.4,3.6,4.8,26,2.553344,6.927485
Marion County,FL,0.0317676,0.1101923,0.0008188,-1.386294,-8.055663,-10.07796,-7.419999,-7.722393,-6.270174,-5.953418,-8.000933,-9.186624,-6.938163,258916,20.21826,12.96887,81300,31944,13.1,8.8,78.2,5.8,5.2,13.8,1.047319,7.244138
Martin County,FL,0.0686707,0.210382,0.0008917,-0.7985077,-7.856828,-8.891923,-7.175177,-7.50432,-5.971662,-5.449036,-7.517941,-8.670927,-7.515183,126731,20.17979,15.55345,152400,43083,8.8,11.3,85.3,4.2,5.1,32,2.68444,6.487341
Miami-Dade County,FL,0.0460451,0.1581933,0.0005636,1.658228,-8.399855,-10.08753,-7.447581,-8.112062,-6.149195,-5.632015,-8.610131,-8.831904,-7.912467,2253362,42.15396,8.859081,124000,35966,18,67.9,67.9,8.7,3.9,8.4,3.524889,7.022851
Monroe County,FL,0.1584358,0.0325791,0.000201,0.0487902,-9.016419,-12.59321,-8.99402,-8.333622,-7.230443,-7.070215,-7.642871,-8.68502,-6.911713,79589,37.58194,32.02627,241200,42283,10.2,21.4,84.9,3.2,4.3,4.6,2.307573,6.526019
Nassau County,FL,0.0602228,0.1382301,0.0004509,-1.386294,-9.261634,-10.17543,-8.167417,-9.624342,-6.982048,-7.493574,-9.039332,-9.495359,-7.707041,57663,19.32666,15.1908,126700,46022,9.1,3.9,81,4.8,5.5,46,1.981001,6.200053
Okaloosa County,FL,0.0426444,0.0909513,0.000739,-1.049822,-8.031686,-10.77123,-7.392182,-7.750563,-6.556043,-5.952648,-8.477252,-8.520198,-7.816202,170498,33.6462,15.68079,101200,41474,8.8,7.9,88,4.7,5.4,8.8,2.576422,5.971878
Okeechobee County,FL,0.0138306,0.1407459,0.0009468,1.238374,-7.29843,-9.736364,-7.359919,-8.236914,-6.370619,-5.908392,-7.812983,-9.051629,-6.54572,35910,25.11713,18.7758,77600,30456,16,19.2,65.1,4.7,4.8,24.5,-0.4307829,1.186318
Orange County,FL,0.0766945,0.1771577,0.0009985,0.9360933,-7.927187,-9.594606,-7.337539,-7.631568,-5.963655,-5.689865,-8.485453,-8.167946,-7.609439,896344,39.26896,6.935954,107500,41311,12.1,25.4,81.8,5,5.2,14.3,2.806386,6.501853
Osceola County,FL,0.0849947,0.1814078,0.0010203,0.1397619,-8.137388,-10.17281,-7.403446,-7.575819,-5.923507,-5.875515,-8.332167,-8.296854,-6.947484,172493,32.24495,15.65297,99300,38214,11.5,33.3,79.1,5,5.1,50.7,2.021548,6.591845
Palm Beach County,FL,0.0490096,0.1641419,0.0006498,0.3715636,-8.633727,-9.522384,-7.299243,-7.801062,-6.257881,-5.461483,-8.246975,-8.565333,-7.74212,1131184,25.33896,14.78233,135200,45062,9.9,21.7,83.6,5,4.9,11.3,3.192532,6.832847
Pasco County,FL,0.0289374,0.1647888,0.0007396,-1.049822,-7.923314,-9.56566,-7.398043,-7.861229,-6.373721,-5.647719,-8.207321,-9.087238,-7.271958,344765,17.63143,15.05379,79600,32969,10.7,10.3,77.6,4.7,5,45.7,1.398717,6.707137
Pinellas County,FL,0.0230225,0.1570239,0.000751,0.6678294,-7.979239,-9.670869,-7.465061,-7.747316,-6.243522,-5.477791,-8.202565,-9.067106,-8.124982,921482,29.18273,13.83072,96500,37111,10,12,84,4.3,4.8,13.9,3.093313,6.595559
Polk County,FL,0.0703734,0.1532556,0.0009836,-0.2876821,-8.092253,-9.360059,-7.471366,-7.925802,-6.333392,-5.936314,-8.344291,-9.201381,-7.318962,483924,26.62992,17.29114,83300,36036,12.9,12.1,74.8,5.7,5.1,15.7,1.558145,6.645904
Putnam County,FL,0.0184821,0.1056598,0.00071,-0.2876821,-7.618863,-9.506122,-7.024457,-8.32947,-6.376774,-6.02645,-8.216534,-9.033031,-7.208523,70423,20.02227,17.80632,68500,28180,20.9,7.3,70.4,5.7,5.1,32.8,0.7178398,7.569554
St. Johns County,FL,0.0477479,0.2173564,0.0007065,-0.4307829,-8.38792,-9.862442,-7.830945,-7.380643,-6.26648,-6.018075,-8.062779,-9.678745,-7.444668,123135,23.63244,14.47042,158400,50099,8,6.7,87.2,3.3,5.5,39.8,2.336987,6.995926
St. Lucie County,FL,0.0545935,0.1476832,0.0007888,0.0487902,-8.18717,-10.43809,-7.202193,-7.79037,-6.273085,-5.648712,-8.2022,-8.699315,-7.414506,192695,21.96457,15.70095,86100,36363,13.4,13.8,77.7,5.2,5.2,34.5,2.287472,7.088096
Santa Rosa County,FL,0.0341247,0.126781,0.0008663,-1.049822,-8.969749,-10.19397,-7.402626,-7.770979,-6.676961,-6.280988,-8.284694,-9.307953,-7.123489,117743,19.62642,10.84305,106000,41881,9.8,5.3,85.4,5.3,5.6,55.4,0.9360933,1.186318
Sarasota County,FL,0.0240362,0.1096511,0.0007179,-0.1625189,-8.015206,-9.028061,-7.519968,-7.515092,-6.110699,-5.198336,-8.014752,-8.86817,-7.539901,325957,20.94146,17.82788,122000,41957,7.8,10.5,87.1,3.7,5.1,14.4,2.75684,6.284025
Seminole County,FL,0.0305593,0.1657288,0.0008543,-0.2876821,-7.995724,-9.903587,-7.122497,-7.343783,-6.048882,-5.56757,-8.160744,-8.728532,-8.667145,365196,30.53334,5.10406,119900,49326,7.4,15.6,88.7,3.7,5.7,48.7,2.545531,6.536572
Sumter County,FL,0.0606647,0.1463254,0.0007311,-1.386294,-8.751019,-10.1045,-7.616524,-8.338629,-6.60617,-6.596931,-8.833618,-8.89553,-7.333244,53345,13.56177,17.52729,100400,32073,13.7,9.1,77.3,4.8,5,45.8,-0.4307829,1.186318
Suwannee County,FL,0.0314376,0.1919778,0.0010045,-1.386294,-8.34366,-9.708003,-7.762363,-8.208239,-6.358536,-6.292326,-8.58574,-8.809553,-7.257525,34844,18.99703,14.15269,68500,29963,18.5,7.3,73.2,7.3,5.2,34.7,0.5596158,1.186318
Taylor County,FL,0.036894,0.0524502,0.0009867,-1.386294,-7.897154,-12.59321,-7.856699,-8.203113,-6.404559,-5.76511,-7.880484,-8.730387,-7.073869,19256,20.22018,25.60647,66000,30032,18,4.3,70,5.5,4.9,12.6,-0.1625189,6.598419
Union County,FL,0,0.1597766,0.000372,-0.597837,-8.758628,-8.790348,-8.306729,-8.722374,-7.174981,-6.675573,-9.327436,-12.05765,-6.8518,13442,25.48263,9.876874,71700,34563,14,6.9,72.5,4,5.2,53.6,-0.597837,6.651582
Volusia County,FL,0.0407152,0.1811256,0.0008233,0.0487902,-7.960725,-9.763813,-7.523664,-7.900657,-6.330637,-5.735629,-8.297456,-9.002514,-7.683306,443343,24.73217,12.84102,87300,35219,11.6,10.8,82,6.3,5.2,19.4,2.513656,6.624372
Wakulla County,FL,0.0330416,0.0783482,0.000831,-0.4307829,-8.214499,-8.91324,-7.781825,-8.193299,-6.597041,-6.755421,-7.701939,-9.279691,-7.182653,22863,15.78698,13.95112,96200,37149,11.3,4.3,78.4,3.9,5.2,61.4,-1.049822,1.186318
Walton County,FL,0.0691056,0.1105703,0.0010098,-1.049822,-7.948759,-9.85099,-7.841574,-8.003471,-5.768161,-6.309056,-8.002127,-9.16824,-6.906506,40601,21.00556,43.10078,96400,32407,14.4,5.1,76,4.4,5,34.7,2.691243,1.186318
Washington County,FL,0.0185528,0.1091914,0.001192,-1.049822,-9.174008,-9.881824,-7.088977,-8.111062,-6.313048,-6.069621,-8.282319,-9.198412,-8.746292,20973,18.14399,16.54214,70000,27922,19.2,5.5,71.2,5.5,5.2,46.8,-1.049822,6.222223
Appling County,GA,0.0194078,0.1329765,0.0013778,-1.049822,-8.127519,-8.64733,-7.523293,-8.108068,-6.481704,-5.809526,-8.952989,-9.023031,-7.92788,17419,20.95065,15.88999,63700,30266,18.6,6.1,67.3,4.8,5.3,28.3,-0.0512933,6.381136
Atkinson County,GA,0.0613135,0.1259758,0.0005257,-0.1625189,-8.876014,-12.59321,-7.506775,-11.16934,-6.891882,-6.581875,-11.13792,-12.05765,-6.622388,7609,25.83732,14.31725,46700,26470,23,16.4,56.3,5.2,5.1,42.9,-0.1625189,6.457249
Bacon County,GA,0.0518955,0.0859952,0.0007918,-1.049822,-7.813601,-9.186672,-8.414411,-9.087238,-6.449887,-5.828853,-11.13792,-9.163457,-6.901922,10103,25.12392,14.1353,56500,26910,23.7,3.5,67.7,4.5,5.3,32,0.3001046,6.359859
Baker County,GA,0,0.1793312,0,-0.597837,-11.69925,-8.298479,-8.220242,-11.16934,-6.832833,-7.484097,-11.13792,-12.05765,-6.509751,4074,22.39102,12.98851,62700,30338,23.4,4.9,66,8.3,5.3,65.5,-1.386294,6.328091
Baldwin County,GA,0.0352288,0.1567983,0.0012081,-0.597837,-7.327674,-9.068016,-7.995873,-8.095527,-6.17198,-5.625226,-8.169887,-8.596236,-7.584537,44700,33.56146,14.06277,79800,35159,16.8,5.3,72.6,6.2,5.3,20.4,1.047319,5.471325
Banks County,GA,0.0806656,0.1686946,0.0006934,-0.7985077,-9.463943,-8.859015,-8.370283,-8.786381,-6.162585,-6.866853,-8.410358,-12.05765,-6.475032,14422,18.95973,7.644628,92400,38523,12.5,3.7,65.4,3,5.4,75.2,-1.386294,6.09728
Barrow County,GA,0.0436284,0.126015,0.0008235,-0.7985077,-8.14563,-10.59284,-7.961155,-8.2841,-6.443204,-6.392091,-8.841886,-9.921652,-7.163229,46144,24.46496,5.49006,103400,45019,8.3,5.8,73.3,4.2,5.6,65.7,0.1397619,6.007277
Bartow County,GA,0.0635976,0.1426833,0.0009998,-0.597837,-8.211917,-9.790248,-7.351,-8.190771,-6.21947,-6.11239,-8.143046,-9.748195,-6.853978,76019,24.77186,5.47807,99600,43660,8.6,5.5,71.8,4,5.5,42.4,0.6151856,6.298535
Ben Hill County,GA,0,0.1799547,0.0009723,-0.2876821,-7.451965,-9.711298,-7.334316,-9.548615,-6.113768,-5.913744,-8.956086,-8.637103,-8.944521,17484,33.34332,12.46229,60700,27100,22.3,5,65.8,6.3,5.3,21.4,1.20896,6.436431
Berrien County,GA,0.0343757,0.182739,0.0008623,-0.4307829,-7.880881,-8.578032,-7.841065,-8.893342,-6.493859,-6.22438,-7.864478,-8.955698,-8.24545,16235,24.40505,11.8169,70700,30044,17.7,4,66,4.5,5.3,44.7,0.0487902,6.454616
Bibb County,GA,0.0686896,0.1762449,0.0011762,0.5007753,-7.596512,-9.416197,-7.448095,-7.766957,-6.064078,-5.470186,-8.440464,-9.11685,-7.594026,153887,41.19698,11.20189,84400,34532,19.1,4,77.2,7.5,5.4,14.4,2.073172,6.448217
Bleckley County,GA,0.0067729,0.2098047,0.0012858,-1.386294,-9.272216,-12.59321,-7.911376,-8.592456,-6.716887,-5.87313,-8.210628,-12.05765,-7.541974,11666,23.87923,10.15208,66500,33448,15.9,2.7,71.7,6,5.5,45,0.3001046,6.372646
Brantley County,GA,0.0533151,0.1322706,0.0008203,-0.597837,-8.452342,-12.59321,-7.914381,-8.425526,-6.923275,-7.189257,-11.13792,-12.05765,-6.867141,14629,13.11626,16.24037,60900,30361,15.6,2.6,72.5,4.9,5.2,71.1,-1.386294,6.500559
Brooks County,GA,0.0369966,0.2482951,0.0002432,-0.7985077,-9.579956,-12.59321,-8.023564,-11.16934,-6.427925,-6.334998,-8.53256,-8.968179,-6.402535,16450,23.13566,13.52908,67900,26911,23.4,3.4,67.5,5.3,5.4,51.5,0.3715636,1.186318
Bryan County,GA,0.0449922,0.1369326,0.0008968,-1.049822,-7.842719,-12.59321,-7.804366,-8.858276,-6.587775,-6.574968,-8.214314,-8.42507,-7.206094,23417,21.96811,6.755043,115600,48345,11.7,4.2,79,3.1,5.7,74.8,1.321756,4.729818
Bulloch County,GA,0.0578098,0.158824,0.0012325,-0.7985077,-7.913971,-10.14952,-7.286749,-7.898231,-6.23803,-5.857756,-8.463415,-9.088122,-7.942126,55983,41.89365,8.789905,94300,29499,24.5,5.5,77.9,10.2,5.3,22.6,2.277267,5.683495
Burke County,GA,0.0229212,0.2128858,0.0008992,-0.2876821,-9.228504,-12.59321,-7.333857,-9.17112,-6.422493,-6.331451,-11.13792,-9.254292,-6.472958,22243,23.99798,10.26917,59800,27877,28.7,3.5,64.9,9.3,5.3,42.3,-0.2876821,6.437557
Butts County,GA,0.0316737,0.1841069,0.0011269,-1.89712,-9.108686,-12.59321,-7.632083,-8.426439,-6.218967,-6.371116,-8.69006,-9.131529,-6.730237,19522,23.39272,12.53388,86700,39879,11.5,2.8,69.8,3.9,5.4,55.4,0.896088,6.20636
Calhoun County,GA,0.0463182,0.2254625,0.0007911,-0.2876821,-8.700515,-8.730417,-7.986124,-11.16934,-6.863356,-6.080842,-8.663665,-8.715644,-6.344404,6320,28.44037,14.88069,48200,24588,26.5,2.1,65.5,5.6,5.1,49.8,-0.1625189,6.051324
Camden County,GA,0.0425921,0.1115155,0.0008703,-0.7985077,-8.091926,-10.54613,-7.387163,-8.420975,-6.275208,-6.001212,-7.872842,-9.504711,-6.758344,43664,36.763,13.28576,85300,41056,10.1,6.2,83.3,5.8,5.5,22.4,0.896088,6.39522
Candler County,GA,0.0650097,0.2240184,0.0020883,-1.049822,-7.209942,-12.59321,-7.51335,-11.16934,-6.281229,-5.846378,-8.406771,-8.446734,-6.590429,9577,26.81482,13.30593,62700,25022,26.1,9.5,56.9,7.2,5.3,40.5,-0.1625189,6.392507
Carroll County,GA,0.0560096,0.1197294,0.0012146,-1.049822,-8.446734,-9.536139,-7.405253,-8.148738,-6.268484,-5.929147,-8.718391,-9.235659,-7.606216,87268,29.48872,7.335545,93300,38799,13.7,4.8,71.1,4.8,5.4,38.1,1.178655,7.047756
Catoosa County,GA,0.0361439,0.115921,0.0010322,-1.386294,-8.446269,-10.71564,-8.034922,-8.006767,-6.512475,-6.002182,-8.417574,-9.422297,-7.946638,53282,22.95226,6.281545,90800,39998,9.4,3.5,76,3.3,5.5,73.2,0.6151856,1.186318
Charlton County,GA,0.0448831,0.1704337,0.0012643,-1.89712,-9.155852,-9.203414,-7.258093,-9.102384,-6.674186,-6.420925,-8.472937,-12.05765,-7.26894,10282,19.29982,13.39725,67300,27869,20.9,2.2,65.1,5.2,5.3,50.9,0.3001046,6.528391
Chatham County,GA,0.0647289,0.1794789,0.0011205,1.178655,-7.457495,-9.185697,-7.245819,-7.573287,-5.970721,-5.647237,-8.305111,-8.878163,-7.684393,232048,39.58939,9.849222,95000,37752,15.6,6.7,80.2,6.1,5.4,6.1,2.110213,6.296879
Chattahoochee Cou,GA,0.0598789,0.0736937,0.0002016,-0.4307829,-9.491378,-12.59321,-8.398299,-11.16934,-7.364093,-7.806574,-9.411845,-12.05765,-11.0398,14882,72.06685,11.58022,63800,37106,10.6,14.2,88.8,7.5,5.8,35.8,-1.386294,6.269823
Chattooga County,GA,0,0.1568203,0.0006675,-1.386294,-8.318752,-10.06143,-8.618949,-8.673263,-6.665672,-6.512711,-9.282373,-12.05765,-8.457274,25470,24.61105,10.30252,59900,30664,14.3,3.7,60.4,5.6,5.2,36.1,0.4382549,6.389173
Cherokee County,GA,0.0275302,0.1372161,0.000747,-0.7985077,-8.810223,-9.613882,-7.427874,-7.950744,-6.409164,-6.271628,-8.682363,-8.982409,-8.452577,141903,16.14709,4.70185,139900,60896,5.3,8,84.4,2.7,6.3,64.6,1.115142,5.366793
Clarke County,GA,0.0563406,0.1232812,0.0010543,0.896088,-7.086882,-9.406416,-7.332021,-7.152761,-5.93395,-5.470423,-8.251565,-9.077559,-8.245831,101489,57.90057,5.744671,111300,28403,28.3,11.8,81,10.2,4.8,19.1,2.925846,6.043523
Clay County,GA,0,0.2553638,0.0002979,-2.995732,-11.69925,-12.59321,-10.65215,-11.16934,-6.655053,-6.288066,-11.13792,-12.05765,-7.399024,3357,25.76095,30.02597,53600,21448,31.3,1.9,64.3,6.8,5,52,0.0487902,6.27654
Clayton County,GA,0.0656755,0.16829,0.0009006,0.4382549,-8.661063,-9.993522,-7.222808,-8.134996,-6.289925,-6.157543,-8.925537,-8.41554,-7.910285,236517,39.39302,4.8785,92700,42697,10.1,14.9,80.1,5.5,5.4,61.9,2.43799,6.62044
Clinch County,GA,0.030794,0.1118672,0.0017447,-0.597837,-11.69925,-12.59321,-7.409869,-8.743466,-6.150929,-5.559358,-11.13792,-8.796907,-7.026145,6878,27.62739,11.45576,54600,26755,23.4,3.1,58.9,4.2,5.3,19.6,0.6678294,6.541043
Cobb County,GA,0.0251492,0.1669464,0.0008951,0.3001046,-8.267213,-9.678825,-7.155512,-7.362831,-6.116847,-5.813034,-8.474373,-8.585472,-7.986124,607751,31.83127,4.224872,147600,58289,6.5,14.7,88.8,3.8,6.1,44.8,2.68444,5.69701
Coffee County,GA,0,0.1640838,0.0011226,-0.4307829,-7.678432,-10.41115,-8.054561,-8.653585,-6.231246,-5.860138,-8.384631,-8.702319,-7.045467,37413,25.60282,14.45227,68800,30710,19.1,7.8,64.8,6.4,5.2,12.4,0.5007753,6.926552
Colquitt County,GA,0.027422,0.1739165,0.0009036,-0.1625189,-8.651868,-9.225505,-7.602404,-9.12233,-6.191917,-5.937261,-8.757673,-9.470407,-7.044549,42053,33.31397,11.72952,65400,28539,19.8,10.8,64.9,6.3,5.3,23,0.9745597,7.10634
Columbia County,GA,0.03438,0.1562383,0.0005712,-1.89712,-8.854766,-9.940255,-7.427201,-8.252908,-6.590903,-6.177433,-8.38902,-9.525051,-7.498978,89288,17.91774,6.605444,118000,55682,5.1,8.2,87.9,3.7,6.3,67.3,0.8109302,1.186318
Cook County,GA,0.0691376,0.133074,0.0014584,-0.597837,-8.909495,-9.613882,-7.984655,-8.495921,-6.315534,-5.925396,-11.13792,-12.05765,-7.245258,15771,25.0595,10.30802,60900,27582,20.7,4.5,64.6,5.3,5.4,40.2,-0.0512933,6.46441
Coweta County,GA,0.0625899,0.1238048,0.0008967,-0.7985077,-8.415992,-9.940255,-7.546319,-7.894468,-6.377774,-6.249329,-8.438613,-9.891559,-7.950886,89215,21.97379,5.243807,121700,52706,7.8,5.6,81.6,3.9,5.9,52.3,1.20896,6.22213
Crawford County,GA,0.01257,0.210636,0.0003201,-0.7985077,-8.689169,-9.391922,-8.240509,-8.655307,-7.459056,-7.045467,-8.652726,-12.05765,-7.458969,12495,15.24322,8.435961,77800,37848,15.4,2,67.3,4.6,5.6,82.7,-0.7985077,6.312335
Crisp County,GA,0.0745786,0.1815138,0.0013184,0.1397619,-7.677999,-9.269082,-7.745119,-8.801547,-6.007553,-5.815614,-8.535103,-9.243897,-7.144808,21996,39.52261,12.78376,74400,26547,29.3,4.6,65.9,7,5.4,20.6,0.9745597,6.916095
Dade County,GA,0.1026345,0.0939213,0.0012538,-0.1625189,-8.208606,-9.575696,-8.414411,-7.974869,-6.086391,-6.57784,-8.456333,-9.541626,-7.12101,15154,19.79407,9.495502,79200,35259,9.7,3.3,67,5.4,5.4,66.2,-0.2876821,6.340761
Dawson County,GA,0,0.1708396,0.0009376,-2.995732,-9.555652,-8.563787,-7.827427,-7.35545,-6.29468,-6.210292,-7.457582,-9.5916,-6.623592,15999,18.58626,15.27293,142500,47486,7.6,3.3,79.5,3.4,5.9,65.5,0.4382549,6.263744
Decatur County,GA,0.0721799,0.1970823,0.0010269,-0.2876821,-7.829561,-9.508814,-7.881278,-8.392324,-6.494058,-5.985741,-9.021789,-8.822361,-8.002127,28240,27.50482,13.26872,69500,28820,22.7,4.7,69.7,6.5,5.3,22.1,0.5007753,6.324493
DeKalb County,GA,0.0398926,0.1689343,0.000811,2.110213,-8.164426,-9.452476,-7.121506,-7.636115,-6.101012,-5.809793,-9.03094,-8.379172,-8.063097,665865,41.51697,4.552293,135100,49117,10.8,17.4,85.1,5.5,5.6,56,2.85934,6.386557
Dodge County,GA,0.0019839,0.2180239,0.0010432,-1.386294,-9.712867,-12.59321,-7.996467,-8.676188,-6.103693,-5.74437,-8.673554,-9.755068,-7.272822,19171,26.15406,13.73076,54200,27607,17.4,2.8,66.3,5.4,5.2,34.3,0.3715636,6.382278
Dooly County,GA,0.041605,0.1704272,0.0008677,-1.386294,-9.260582,-12.59321,-8.166713,-11.16934,-6.779186,-6.269513,-9.196931,-12.05765,-7.134718,11525,28.62625,13.11403,62300,27980,22.1,4.7,68.5,6.4,5.5,42.3,0.3001046,6.315224
Dougherty County,GA,0.0850513,0.140623,0.0013428,0.1397619,-7.50632,-9.045716,-7.015285,-7.750563,-6.110428,-5.559747,-8.320189,-9.025522,-7.569889,96065,46.5234,10.349,73900,30934,24.8,4.4,73.7,10.1,5.1,9.6,1.766442,6.464861
Douglas County,GA,0.0419299,0.2091177,0.0010415,-0.597837,-8.554376,-9.313537,-7.180418,-7.786028,-6.085028,-5.932008,-8.918791,-8.754816,-7.920419,92174,25.18737,5.751615,102700,50108,7.8,6.2,81.1,3.8,5.8,63.3,1.848455,7.005449
Early County,GA,0.0454209,0.1937766,0.0004857,-0.4307829,-8.010075,-8.707779,-7.75557,-8.645026,-6.278187,-6.656802,-8.265074,-8.693334,-7.773472,12354,27.56124,12.04571,58600,25629,25.7,2.6,68.4,8.1,5.2,29.9,0.5007753,6.270882
Echols County,GA,0,0.1810379,0.0010655,0.3001046,-11.69925,-12.59321,-8.145457,-11.16934,-7.371697,-9.552127,-11.13792,-12.05765,-11.0398,3754,24.28798,14.70985,76000,25851,28.7,22.4,60.5,3.7,5.2,85,-1.049822,6.609382
Effingham County,GA,0.0073046,0.208222,0.0008259,-1.386294,-9.071448,-12.59321,-7.97676,-8.823039,-6.932868,-6.852557,-8.819989,-9.364657,-7.460185,37535,17.33708,7.184699,106600,46505,9.3,2.8,78.9,4.2,5.7,66.7,0.3001046,1.186318
Elbert County,GA,0.0629219,0.1316876,0.0011213,-1.386294,-7.958721,-12.59321,-7.91575,-8.089967,-6.346085,-6.156929,-7.698846,-12.05765,-7.135723,20511,24.08796,12.39054,66600,28724,17.3,3.4,67.2,5.8,5.4,27.3,0.9360933,6.445575
Emanuel County,GA,0.0497506,0.1912678,0.001328,-0.7985077,-7.577186,-12.59321,-7.020084,-8.794925,-6.182577,-5.808527,-8.528507,-9.236685,-7.081692,21837,28.81293,14.58754,50800,24383,27.4,5.9,61.4,4.4,5.3,26.6,0.1397619,6.389497
Evans County,GA,0,0.2302212,0.001334,-0.7985077,-7.850904,-12.59321,-7.426361,-9.1205,-6.080296,-6.179217,-8.110229,-12.05765,-7.616117,10495,28.56009,13.76398,69000,25447,27,7.1,65.7,8.1,5.2,33.5,-0.1625189,6.321935
Fannin County,GA,0.0372214,0.0499468,0.0011617,-1.049822,-8.074432,-9.828473,-8.026315,-6.789706,-5.887825,-5.759671,-7.90702,-9.144552,-8.430786,19798,17.39754,24.83384,86200,30612,12.4,2.3,70.9,3.9,5.2,40.3,-0.597837,6.348902
Fayette County,GA,0,0.1835729,0.0008437,-0.1625189,-8.80022,-10.5849,-7.275852,-7.06114,-6.197063,-5.639274,-8.229949,-8.557494,-8.453046,91263,13.4469,3.672921,171500,71227,2.6,7,92.4,2.6,7,62.5,1.147402,4.581645
Floyd County,GA,0.0608479,0.1446458,0.0011152,-0.7985077,-7.837131,-9.297043,-7.721376,-7.970808,-6.372374,-5.759798,-8.452577,-9.537457,-7.597209,90565,33.17268,7.06541,83500,35615,14.4,7.8,71.5,6.7,5.3,18.1,1.373716,6.457672
Forsyth County,GA,0.0267955,0.1427332,0.0008028,-0.597837,-8.871015,-9.650475,-7.413842,-7.823296,-6.306998,-6.089717,-7.822173,-9.13895,-7.328969,98407,11.94561,5.314341,184600,68890,5.5,8.6,85.7,2.1,6.7,58.9,-0.2876821,1.186318
